"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","HUR","TOT","PC_LF","M","2022-07",4.1,
"SVN","HUR","TOT","PC_LF","M","2022-08",4,
"SVN","HUR","TOT","PC_LF","M","2022-09",3.8,
"SVN","HUR","TOT","PC_LF","M","2022-10",3.7,
"SVN","HUR","TOT","PC_LF","M","2022-11",3.6,
"SVN","HUR","TOT","PC_LF","M","2022-12",3.5,
"SVN","HUR","TOT","PC_LF","M","2023-01",3.5,
"SVN","HUR","TOT","PC_LF","M","2023-02",3.6,
"SVN","HUR","TOT","PC_LF","M","2023-03",3.6,
"SVN","HUR","TOT","PC_LF","M","2023-04",3.6,
"SVN","HUR","TOT","PC_LF","M","2023-05",3.6,
"OECD","HUR","TOT","PC_LF","M","2005-01",6.928253,"E"
"OECD","HUR","TOT","PC_LF","M","2005-02",6.950746,"E"
"OECD","HUR","TOT","PC_LF","M","2005-03",6.902664,"E"
"OECD","HUR","TOT","PC_LF","M","2005-04",6.923962,"E"
"OECD","HUR","TOT","PC_LF","M","2005-05",6.913003,"E"
"OECD","HUR","TOT","PC_LF","M","2005-06",6.865798,"E"
"OECD","HUR","TOT","PC_LF","M","2005-07",6.818055,"E"
"OECD","HUR","TOT","PC_LF","M","2005-08",6.736344,"E"
"OECD","HUR","TOT","PC_LF","M","2005-09",6.779843,"E"
"OECD","HUR","TOT","PC_LF","M","2005-10",6.785805,"E"
"OECD","HUR","TOT","PC_LF","M","2005-11",6.742419,"E"
"OECD","HUR","TOT","PC_LF","M","2005-12",6.650278,"E"
"OECD","HUR","TOT","PC_LF","M","2006-01",6.588088,"E"
"OECD","HUR","TOT","PC_LF","M","2006-02",6.551858,"E"
"OECD","HUR","TOT","PC_LF","M","2006-03",6.491493,"E"
"OECD","HUR","TOT","PC_LF","M","2006-04",6.437733,"E"
"OECD","HUR","TOT","PC_LF","M","2006-05",6.330851,"E"
"OECD","HUR","TOT","PC_LF","M","2006-06",6.35044,"E"
"OECD","HUR","TOT","PC_LF","M","2006-07",6.334628,"E"
"OECD","HUR","TOT","PC_LF","M","2006-08",6.306501,"E"
"OECD","HUR","TOT","PC_LF","M","2006-09",6.21993,"E"
"OECD","HUR","TOT","PC_LF","M","2006-10",6.135643,"E"
"OECD","HUR","TOT","PC_LF","M","2006-11",6.124459,"E"
"OECD","HUR","TOT","PC_LF","M","2006-12",6.062286,"E"
"OECD","HUR","TOT","PC_LF","M","2007-01",6.056313,"E"
"OECD","HUR","TOT","PC_LF","M","2007-02",5.998724,"E"
"OECD","HUR","TOT","PC_LF","M","2007-03",5.9401,"E"
"OECD","HUR","TOT","PC_LF","M","2007-04",5.841048,"E"
"OECD","HUR","TOT","PC_LF","M","2007-05",5.806537,"E"
"OECD","HUR","TOT","PC_LF","M","2007-06",5.77899,"E"
"OECD","HUR","TOT","PC_LF","M","2007-07",5.806778,"E"
"OECD","HUR","TOT","PC_LF","M","2007-08",5.809793,"E"
"OECD","HUR","TOT","PC_LF","M","2007-09",5.839573,"E"
"OECD","HUR","TOT","PC_LF","M","2007-10",5.854398,"E"
"OECD","HUR","TOT","PC_LF","M","2007-11",5.781293,"E"
"OECD","HUR","TOT","PC_LF","M","2007-12",5.827119,"E"
"OECD","HUR","TOT","PC_LF","M","2008-01",5.832034,"E"
"OECD","HUR","TOT","PC_LF","M","2008-02",5.801383,"E"
"OECD","HUR","TOT","PC_LF","M","2008-03",5.851192,"E"
"OECD","HUR","TOT","PC_LF","M","2008-04",5.816681,"E"
"OECD","HUR","TOT","PC_LF","M","2008-05",5.947277,"E"
"OECD","HUR","TOT","PC_LF","M","2008-06",6.051043,"E"
"OECD","HUR","TOT","PC_LF","M","2008-07",6.145213,"E"
"OECD","HUR","TOT","PC_LF","M","2008-08",6.263302,"E"
"OECD","HUR","TOT","PC_LF","M","2008-09",6.320384,"E"
"OECD","HUR","TOT","PC_LF","M","2008-10",6.460161,"E"
"OECD","HUR","TOT","PC_LF","M","2008-11",6.780086,"E"
"OECD","HUR","TOT","PC_LF","M","2008-12",7.056362,"E"
"OECD","HUR","TOT","PC_LF","M","2009-01",7.381239,"E"
"OECD","HUR","TOT","PC_LF","M","2009-02",7.717528,"E"
"OECD","HUR","TOT","PC_LF","M","2009-03",8.014466,"E"
"OECD","HUR","TOT","PC_LF","M","2009-04",8.202027,"E"
"OECD","HUR","TOT","PC_LF","M","2009-05",8.390205,"E"
"OECD","HUR","TOT","PC_LF","M","2009-06",8.454751,"E"
"OECD","HUR","TOT","PC_LF","M","2009-07",8.515084,"E"
"OECD","HUR","TOT","PC_LF","M","2009-08",8.577649,"E"
"OECD","HUR","TOT","PC_LF","M","2009-09",8.660175,"E"
"OECD","HUR","TOT","PC_LF","M","2009-10",8.680495,"E"
"OECD","HUR","TOT","PC_LF","M","2009-11",8.650044,"E"
"OECD","HUR","TOT","PC_LF","M","2009-12",8.612009,"E"
"OECD","HUR","TOT","PC_LF","M","2010-01",8.712707,"E"
"OECD","HUR","TOT","PC_LF","M","2010-02",8.671834,"E"
"OECD","HUR","TOT","PC_LF","M","2010-03",8.651175,"E"
"OECD","HUR","TOT","PC_LF","M","2010-04",8.692255,"E"
"OECD","HUR","TOT","PC_LF","M","2010-05",8.558054,"E"
"OECD","HUR","TOT","PC_LF","M","2010-06",8.463796,"E"
"OECD","HUR","TOT","PC_LF","M","2010-07",8.444329,"E"
"OECD","HUR","TOT","PC_LF","M","2010-08",8.408806,"E"
"OECD","HUR","TOT","PC_LF","M","2010-09",8.41977,"E"
"OECD","HUR","TOT","PC_LF","M","2010-10",8.439935,"E"
"OECD","HUR","TOT","PC_LF","M","2010-11",8.475559,"E"
"OECD","HUR","TOT","PC_LF","M","2010-12",8.347396,"E"
"OECD","HUR","TOT","PC_LF","M","2011-01",8.219783,"E"
"OECD","HUR","TOT","PC_LF","M","2011-02",8.174946,"E"
"OECD","HUR","TOT","PC_LF","M","2011-03",8.078382,"E"
"OECD","HUR","TOT","PC_LF","M","2011-04",8.101665,"E"
"OECD","HUR","TOT","PC_LF","M","2011-05",8.125145,"E"
"OECD","HUR","TOT","PC_LF","M","2011-06",8.155881,"E"
"OECD","HUR","TOT","PC_LF","M","2011-07",8.135589,"E"
"OECD","HUR","TOT","PC_LF","M","2011-08",8.113558,"E"
"OECD","HUR","TOT","PC_LF","M","2011-09",8.119514,"E"
"OECD","HUR","TOT","PC_LF","M","2011-10",8.094023,"E"
"OECD","HUR","TOT","PC_LF","M","2011-11",8.104454,"E"
"OECD","HUR","TOT","PC_LF","M","2011-12",8.099119,"E"
"OECD","HUR","TOT","PC_LF","M","2012-01",8.026623,"E"
"OECD","HUR","TOT","PC_LF","M","2012-02",8.129227,"E"
"OECD","HUR","TOT","PC_LF","M","2012-03",8.090993,"E"
"OECD","HUR","TOT","PC_LF","M","2012-04",8.114902,"E"
"OECD","HUR","TOT","PC_LF","M","2012-05",8.121392,"E"
"OECD","HUR","TOT","PC_LF","M","2012-06",8.090369,"E"
"OECD","HUR","TOT","PC_LF","M","2012-07",8.099917,"E"
"OECD","HUR","TOT","PC_LF","M","2012-08",8.085831,"E"
"OECD","HUR","TOT","PC_LF","M","2012-09",8.052417,"E"
"OECD","HUR","TOT","PC_LF","M","2012-10",8.08977,"E"
"OECD","HUR","TOT","PC_LF","M","2012-11",8.160507,"E"
"OECD","HUR","TOT","PC_LF","M","2012-12",8.202681,"E"
"OECD","HUR","TOT","PC_LF","M","2013-01",8.287359,"E"
"OECD","HUR","TOT","PC_LF","M","2013-02",8.201299,"E"
"OECD","HUR","TOT","PC_LF","M","2013-03",8.142325,"E"
"OECD","HUR","TOT","PC_LF","M","2013-04",8.162754,"E"
"OECD","HUR","TOT","PC_LF","M","2013-05",8.081148,"E"
"OECD","HUR","TOT","PC_LF","M","2013-06",8.039737,"E"
"OECD","HUR","TOT","PC_LF","M","2013-07",7.95289,"E"
"OECD","HUR","TOT","PC_LF","M","2013-08",7.969243,"E"
"OECD","HUR","TOT","PC_LF","M","2013-09",7.931518,"E"
"OECD","HUR","TOT","PC_LF","M","2013-10",7.862905,"E"
"OECD","HUR","TOT","PC_LF","M","2013-11",7.793411,"E"
"OECD","HUR","TOT","PC_LF","M","2013-12",7.708909,"E"
"OECD","HUR","TOT","PC_LF","M","2014-01",7.689541,"E"
"OECD","HUR","TOT","PC_LF","M","2014-02",7.703316,"E"
"OECD","HUR","TOT","PC_LF","M","2014-03",7.702881,"E"
"OECD","HUR","TOT","PC_LF","M","2014-04",7.513782,"E"
"OECD","HUR","TOT","PC_LF","M","2014-05",7.500065,"E"
"OECD","HUR","TOT","PC_LF","M","2014-06",7.422924,"E"
"OECD","HUR","TOT","PC_LF","M","2014-07",7.456097,"E"
"OECD","HUR","TOT","PC_LF","M","2014-08",7.384066,"E"
"OECD","HUR","TOT","PC_LF","M","2014-09",7.31695,"E"
"OECD","HUR","TOT","PC_LF","M","2014-10",7.283183,"E"
"OECD","HUR","TOT","PC_LF","M","2014-11",7.283994,"E"
"OECD","HUR","TOT","PC_LF","M","2014-12",7.144979,"E"
"OECD","HUR","TOT","PC_LF","M","2015-01",7.15064,"E"
"OECD","HUR","TOT","PC_LF","M","2015-02",7.098908,"E"
"OECD","HUR","TOT","PC_LF","M","2015-03",7.034601,"E"
"OECD","HUR","TOT","PC_LF","M","2015-04",7.032328,"E"
"OECD","HUR","TOT","PC_LF","M","2015-05",7.013049,"E"
"OECD","HUR","TOT","PC_LF","M","2015-06",6.898528,"E"
"OECD","HUR","TOT","PC_LF","M","2015-07",6.820326,"E"
"OECD","HUR","TOT","PC_LF","M","2015-08",6.775212,"E"
"OECD","HUR","TOT","PC_LF","M","2015-09",6.749698,"E"
"OECD","HUR","TOT","PC_LF","M","2015-10",6.730968,"E"
"OECD","HUR","TOT","PC_LF","M","2015-11",6.64755,"E"
"OECD","HUR","TOT","PC_LF","M","2015-12",6.680174,"E"
"OECD","HUR","TOT","PC_LF","M","2016-01",6.595864,"E"
"OECD","HUR","TOT","PC_LF","M","2016-02",6.595191,"E"
"OECD","HUR","TOT","PC_LF","M","2016-03",6.617463,"E"
"OECD","HUR","TOT","PC_LF","M","2016-04",6.539005,"E"
"OECD","HUR","TOT","PC_LF","M","2016-05",6.46436,"E"
"OECD","HUR","TOT","PC_LF","M","2016-06",6.466151,"E"
"OECD","HUR","TOT","PC_LF","M","2016-07",6.422282,"E"
"OECD","HUR","TOT","PC_LF","M","2016-08",6.433168,"E"
"OECD","HUR","TOT","PC_LF","M","2016-09",6.449265,"E"
"OECD","HUR","TOT","PC_LF","M","2016-10",6.38576,"E"
"OECD","HUR","TOT","PC_LF","M","2016-11",6.320632,"E"
"OECD","HUR","TOT","PC_LF","M","2016-12",6.327857,"E"
"OECD","HUR","TOT","PC_LF","M","2017-01",6.2566,"E"
"OECD","HUR","TOT","PC_LF","M","2017-02",6.213181,"E"
"OECD","HUR","TOT","PC_LF","M","2017-03",6.125169,"E"
"OECD","HUR","TOT","PC_LF","M","2017-04",6.027125,"E"
"OECD","HUR","TOT","PC_LF","M","2017-05",6.023425,"E"
"OECD","HUR","TOT","PC_LF","M","2017-06",5.894786,"E"
"OECD","HUR","TOT","PC_LF","M","2017-07",5.856842,"E"
"OECD","HUR","TOT","PC_LF","M","2017-08",5.876738,"E"
"OECD","HUR","TOT","PC_LF","M","2017-09",5.8171,"E"
"OECD","HUR","TOT","PC_LF","M","2017-10",5.762026,"E"
"OECD","HUR","TOT","PC_LF","M","2017-11",5.748408,"E"
"OECD","HUR","TOT","PC_LF","M","2017-12",5.679098,"E"
"OECD","HUR","TOT","PC_LF","M","2018-01",5.578156,"E"
"OECD","HUR","TOT","PC_LF","M","2018-02",5.587357,"E"
"OECD","HUR","TOT","PC_LF","M","2018-03",5.54719,"E"
"OECD","HUR","TOT","PC_LF","M","2018-04",5.540778,"E"
"OECD","HUR","TOT","PC_LF","M","2018-05",5.422957,"E"
"OECD","HUR","TOT","PC_LF","M","2018-06",5.474335,"E"
"OECD","HUR","TOT","PC_LF","M","2018-07",5.428667,"E"
"OECD","HUR","TOT","PC_LF","M","2018-08",5.449526,"E"
"OECD","HUR","TOT","PC_LF","M","2018-09",5.425395,"E"
"OECD","HUR","TOT","PC_LF","M","2018-10",5.456166,"E"
"OECD","HUR","TOT","PC_LF","M","2018-11",5.470561,"E"
"OECD","HUR","TOT","PC_LF","M","2018-12",5.553462,"E"
"OECD","HUR","TOT","PC_LF","M","2019-01",5.581038,"E"
"OECD","HUR","TOT","PC_LF","M","2019-02",5.501748,"E"
"OECD","HUR","TOT","PC_LF","M","2019-03",5.544846,"E"
"OECD","HUR","TOT","PC_LF","M","2019-04",5.439934,"E"
"OECD","HUR","TOT","PC_LF","M","2019-05",5.401515,"E"
"OECD","HUR","TOT","PC_LF","M","2019-06",5.342967,"E"
"OECD","HUR","TOT","PC_LF","M","2019-07",5.409558,"E"
"OECD","HUR","TOT","PC_LF","M","2019-08",5.391973,"E"
"OECD","HUR","TOT","PC_LF","M","2019-09",5.359132,"E"
"OECD","HUR","TOT","PC_LF","M","2019-10",5.365029,"E"
"OECD","HUR","TOT","PC_LF","M","2019-11",5.359578,"E"
"OECD","HUR","TOT","PC_LF","M","2019-12",5.295966,"E"
"OECD","HUR","TOT","PC_LF","M","2020-01",5.336863,"E"
"OECD","HUR","TOT","PC_LF","M","2020-02",5.280021,"E"
"OECD","HUR","TOT","PC_LF","M","2020-03",5.617726,"E"
"OECD","HUR","TOT","PC_LF","M","2020-04",8.829653,"E"
"OECD","HUR","TOT","PC_LF","M","2020-05",8.676785,"E"
"OECD","HUR","TOT","PC_LF","M","2020-06",8.30415,"E"
"OECD","HUR","TOT","PC_LF","M","2020-07",8.161609,"E"
"OECD","HUR","TOT","PC_LF","M","2020-08",7.579885,"E"
"OECD","HUR","TOT","PC_LF","M","2020-09",7.374479,"E"
"OECD","HUR","TOT","PC_LF","M","2020-10",7.115282,"E"
"OECD","HUR","TOT","PC_LF","M","2020-11",6.930387,"E"
"OECD","HUR","TOT","PC_LF","M","2020-12",6.878165,"E"
"OECD","HUR","TOT","PC_LF","M","2021-01",6.833769,"E"
"OECD","HUR","TOT","PC_LF","M","2021-02",6.748445,"E"
"OECD","HUR","TOT","PC_LF","M","2021-03",6.62786,"E"
"OECD","HUR","TOT","PC_LF","M","2021-04",6.703884,"E"
"OECD","HUR","TOT","PC_LF","M","2021-05",6.495677,"E"
"OECD","HUR","TOT","PC_LF","M","2021-06",6.311893,"E"
"OECD","HUR","TOT","PC_LF","M","2021-07",6.041959,"E"
"OECD","HUR","TOT","PC_LF","M","2021-08",5.940443,"E"
"OECD","HUR","TOT","PC_LF","M","2021-09",5.722792,"E"
"OECD","HUR","TOT","PC_LF","M","2021-10",5.623498,"E"
"OECD","HUR","TOT","PC_LF","M","2021-11",5.478378,"E"
"OECD","HUR","TOT","PC_LF","M","2021-12",5.325099,"E"
"OECD","HUR","TOT","PC_LF","M","2022-01",5.310595,"E"
"OECD","HUR","TOT","PC_LF","M","2022-02",5.162171,"E"
"OECD","HUR","TOT","PC_LF","M","2022-03",5.088569,"E"
"OECD","HUR","TOT","PC_LF","M","2022-04",4.981657,"E"
"OECD","HUR","TOT","PC_LF","M","2022-05",4.98349,"E"
"OECD","HUR","TOT","PC_LF","M","2022-06",4.957283,"E"
"OECD","HUR","TOT","PC_LF","M","2022-07",4.866632,"E"
"OECD","HUR","TOT","PC_LF","M","2022-08",4.927549,"E"
"OECD","HUR","TOT","PC_LF","M","2022-09",4.91785,"E"
"OECD","HUR","TOT","PC_LF","M","2022-10",4.944046,"E"
"OECD","HUR","TOT","PC_LF","M","2022-11",4.932655,"E"
"OECD","HUR","TOT","PC_LF","M","2022-12",4.911354,"E"
"OECD","HUR","TOT","PC_LF","M","2023-01",4.85311,"E"
"OECD","HUR","TOT","PC_LF","M","2023-02",4.85655,"E"
"OECD","HUR","TOT","PC_LF","M","2023-03",4.817229,"E"
"OECD","HUR","TOT","PC_LF","M","2023-04",4.800911,"E"
"OECD","HUR","TOT","PC_LF","M","2023-05",4.811307,"E"
"G-7","HUR","TOT","PC_LF","M","2005-01",6.209855,"E"
"G-7","HUR","TOT","PC_LF","M","2005-02",6.308695,"E"
"G-7","HUR","TOT","PC_LF","M","2005-03",6.214615,"E"
"G-7","HUR","TOT","PC_LF","M","2005-04",6.218606,"E"
"G-7","HUR","TOT","PC_LF","M","2005-05",6.219115,"E"
"G-7","HUR","TOT","PC_LF","M","2005-06",6.152302,"E"
"G-7","HUR","TOT","PC_LF","M","2005-07",6.116362,"E"
"G-7","HUR","TOT","PC_LF","M","2005-08",6.076406,"E"
"G-7","HUR","TOT","PC_LF","M","2005-09",6.137305,"E"
"G-7","HUR","TOT","PC_LF","M","2005-10",6.153725,"E"
"G-7","HUR","TOT","PC_LF","M","2005-11",6.172619,"E"
"G-7","HUR","TOT","PC_LF","M","2005-12",6.053887,"E"
"G-7","HUR","TOT","PC_LF","M","2006-01",5.994195,"E"
"G-7","HUR","TOT","PC_LF","M","2006-02",5.95284,"E"
"G-7","HUR","TOT","PC_LF","M","2006-03",5.900278,"E"
"G-7","HUR","TOT","PC_LF","M","2006-04",5.882541,"E"
"G-7","HUR","TOT","PC_LF","M","2006-05",5.806819,"E"
"G-7","HUR","TOT","PC_LF","M","2006-06",5.811199,"E"
"G-7","HUR","TOT","PC_LF","M","2006-07",5.828358,"E"
"G-7","HUR","TOT","PC_LF","M","2006-08",5.792615,"E"
"G-7","HUR","TOT","PC_LF","M","2006-09",5.697585,"E"
"G-7","HUR","TOT","PC_LF","M","2006-10",5.608303,"E"
"G-7","HUR","TOT","PC_LF","M","2006-11",5.609316,"E"
"G-7","HUR","TOT","PC_LF","M","2006-12",5.517709,"E"
"G-7","HUR","TOT","PC_LF","M","2007-01",5.616943,"E"
"G-7","HUR","TOT","PC_LF","M","2007-02",5.53106,"E"
"G-7","HUR","TOT","PC_LF","M","2007-03",5.443767,"E"
"G-7","HUR","TOT","PC_LF","M","2007-04",5.40701,"E"
"G-7","HUR","TOT","PC_LF","M","2007-05",5.353928,"E"
"G-7","HUR","TOT","PC_LF","M","2007-06",5.353758,"E"
"G-7","HUR","TOT","PC_LF","M","2007-07",5.401392,"E"
"G-7","HUR","TOT","PC_LF","M","2007-08",5.374774,"E"
"G-7","HUR","TOT","PC_LF","M","2007-09",5.425564,"E"
"G-7","HUR","TOT","PC_LF","M","2007-10",5.434313,"E"
"G-7","HUR","TOT","PC_LF","M","2007-11",5.366549,"E"
"G-7","HUR","TOT","PC_LF","M","2007-12",5.46267,"E"
"G-7","HUR","TOT","PC_LF","M","2008-01",5.485629,"E"
"G-7","HUR","TOT","PC_LF","M","2008-02",5.437615,"E"
"G-7","HUR","TOT","PC_LF","M","2008-03",5.480647,"E"
"G-7","HUR","TOT","PC_LF","M","2008-04",5.467437,"E"
"G-7","HUR","TOT","PC_LF","M","2008-05",5.671803,"E"
"G-7","HUR","TOT","PC_LF","M","2008-06",5.725635,"E"
"G-7","HUR","TOT","PC_LF","M","2008-07",5.81682,"E"
"G-7","HUR","TOT","PC_LF","M","2008-08",5.97792,"E"
"G-7","HUR","TOT","PC_LF","M","2008-09",5.994594,"E"
"G-7","HUR","TOT","PC_LF","M","2008-10",6.147242,"E"
"G-7","HUR","TOT","PC_LF","M","2008-11",6.36896,"E"
"G-7","HUR","TOT","PC_LF","M","2008-12",6.675497,"E"
"G-7","HUR","TOT","PC_LF","M","2009-01",6.977285,"E"
"G-7","HUR","TOT","PC_LF","M","2009-02",7.345241,"E"
"G-7","HUR","TOT","PC_LF","M","2009-03",7.638307,"E"
"G-7","HUR","TOT","PC_LF","M","2009-04",7.805663,"E"
"G-7","HUR","TOT","PC_LF","M","2009-05",8.049069,"E"
"G-7","HUR","TOT","PC_LF","M","2009-06",8.177097,"E"
"G-7","HUR","TOT","PC_LF","M","2009-07",8.197792,"E"
"G-7","HUR","TOT","PC_LF","M","2009-08",8.244605,"E"
"G-7","HUR","TOT","PC_LF","M","2009-09",8.318651,"E"
"G-7","HUR","TOT","PC_LF","M","2009-10",8.384062,"E"
"G-7","HUR","TOT","PC_LF","M","2009-11",8.354815,"E"
"G-7","HUR","TOT","PC_LF","M","2009-12",8.322623,"E"
"G-7","HUR","TOT","PC_LF","M","2010-01",8.276056,"E"
"G-7","HUR","TOT","PC_LF","M","2010-02",8.295078,"E"
"G-7","HUR","TOT","PC_LF","M","2010-03",8.283919,"E"
"G-7","HUR","TOT","PC_LF","M","2010-04",8.300364,"E"
"G-7","HUR","TOT","PC_LF","M","2010-05",8.167892,"E"
"G-7","HUR","TOT","PC_LF","M","2010-06",8.031579,"E"
"G-7","HUR","TOT","PC_LF","M","2010-07",8.000812,"E"
"G-7","HUR","TOT","PC_LF","M","2010-08",8.027798,"E"
"G-7","HUR","TOT","PC_LF","M","2010-09",8.023942,"E"
"G-7","HUR","TOT","PC_LF","M","2010-10",8.014771,"E"
"G-7","HUR","TOT","PC_LF","M","2010-11",8.116428,"E"
"G-7","HUR","TOT","PC_LF","M","2010-12",7.874032,"E"
"G-7","HUR","TOT","PC_LF","M","2011-01",7.762298,"E"
"G-7","HUR","TOT","PC_LF","M","2011-02",7.666594,"E"
"G-7","HUR","TOT","PC_LF","M","2011-03",7.610269,"E"
"G-7","HUR","TOT","PC_LF","M","2011-04",7.650107,"E"
"G-7","HUR","TOT","PC_LF","M","2011-05",7.646668,"E"
"G-7","HUR","TOT","PC_LF","M","2011-06",7.682726,"E"
"G-7","HUR","TOT","PC_LF","M","2011-07",7.64689,"E"
"G-7","HUR","TOT","PC_LF","M","2011-08",7.620655,"E"
"G-7","HUR","TOT","PC_LF","M","2011-09",7.645427,"E"
"G-7","HUR","TOT","PC_LF","M","2011-10",7.583324,"E"
"G-7","HUR","TOT","PC_LF","M","2011-11",7.540085,"E"
"G-7","HUR","TOT","PC_LF","M","2011-12",7.503041,"E"
"G-7","HUR","TOT","PC_LF","M","2012-01",7.422607,"E"
"G-7","HUR","TOT","PC_LF","M","2012-02",7.423981,"E"
"G-7","HUR","TOT","PC_LF","M","2012-03",7.423028,"E"
"G-7","HUR","TOT","PC_LF","M","2012-04",7.41497,"E"
"G-7","HUR","TOT","PC_LF","M","2012-05",7.405611,"E"
"G-7","HUR","TOT","PC_LF","M","2012-06",7.405396,"E"
"G-7","HUR","TOT","PC_LF","M","2012-07",7.390448,"E"
"G-7","HUR","TOT","PC_LF","M","2012-08",7.299421,"E"
"G-7","HUR","TOT","PC_LF","M","2012-09",7.229907,"E"
"G-7","HUR","TOT","PC_LF","M","2012-10",7.258657,"E"
"G-7","HUR","TOT","PC_LF","M","2012-11",7.231319,"E"
"G-7","HUR","TOT","PC_LF","M","2012-12",7.332698,"E"
"G-7","HUR","TOT","PC_LF","M","2013-01",7.428422,"E"
"G-7","HUR","TOT","PC_LF","M","2013-02",7.291723,"E"
"G-7","HUR","TOT","PC_LF","M","2013-03",7.192678,"E"
"G-7","HUR","TOT","PC_LF","M","2013-04",7.219372,"E"
"G-7","HUR","TOT","PC_LF","M","2013-05",7.173673,"E"
"G-7","HUR","TOT","PC_LF","M","2013-06",7.151211,"E"
"G-7","HUR","TOT","PC_LF","M","2013-07",7.012688,"E"
"G-7","HUR","TOT","PC_LF","M","2013-08",7.032222,"E"
"G-7","HUR","TOT","PC_LF","M","2013-09",6.991501,"E"
"G-7","HUR","TOT","PC_LF","M","2013-10",6.950354,"E"
"G-7","HUR","TOT","PC_LF","M","2013-11",6.825191,"E"
"G-7","HUR","TOT","PC_LF","M","2013-12",6.716476,"E"
"G-7","HUR","TOT","PC_LF","M","2014-01",6.637822,"E"
"G-7","HUR","TOT","PC_LF","M","2014-02",6.648464,"E"
"G-7","HUR","TOT","PC_LF","M","2014-03",6.627582,"E"
"G-7","HUR","TOT","PC_LF","M","2014-04",6.429397,"E"
"G-7","HUR","TOT","PC_LF","M","2014-05",6.437182,"E"
"G-7","HUR","TOT","PC_LF","M","2014-06",6.304373,"E"
"G-7","HUR","TOT","PC_LF","M","2014-07",6.374989,"E"
"G-7","HUR","TOT","PC_LF","M","2014-08",6.286068,"E"
"G-7","HUR","TOT","PC_LF","M","2014-09",6.242853,"E"
"G-7","HUR","TOT","PC_LF","M","2014-10",6.171536,"E"
"G-7","HUR","TOT","PC_LF","M","2014-11",6.167588,"E"
"G-7","HUR","TOT","PC_LF","M","2014-12",5.993118,"E"
"G-7","HUR","TOT","PC_LF","M","2015-01",6.039538,"E"
"G-7","HUR","TOT","PC_LF","M","2015-02",5.954118,"E"
"G-7","HUR","TOT","PC_LF","M","2015-03",5.924439,"E"
"G-7","HUR","TOT","PC_LF","M","2015-04",5.899441,"E"
"G-7","HUR","TOT","PC_LF","M","2015-05",5.965956,"E"
"G-7","HUR","TOT","PC_LF","M","2015-06",5.814219,"E"
"G-7","HUR","TOT","PC_LF","M","2015-07",5.71942,"E"
"G-7","HUR","TOT","PC_LF","M","2015-08",5.672561,"E"
"G-7","HUR","TOT","PC_LF","M","2015-09",5.642118,"E"
"G-7","HUR","TOT","PC_LF","M","2015-10",5.603238,"E"
"G-7","HUR","TOT","PC_LF","M","2015-11",5.608496,"E"
"G-7","HUR","TOT","PC_LF","M","2015-12",5.587293,"E"
"G-7","HUR","TOT","PC_LF","M","2016-01",5.507937,"E"
"G-7","HUR","TOT","PC_LF","M","2016-02",5.539416,"E"
"G-7","HUR","TOT","PC_LF","M","2016-03",5.556972,"E"
"G-7","HUR","TOT","PC_LF","M","2016-04",5.571022,"E"
"G-7","HUR","TOT","PC_LF","M","2016-05",5.426447,"E"
"G-7","HUR","TOT","PC_LF","M","2016-06",5.427998,"E"
"G-7","HUR","TOT","PC_LF","M","2016-07",5.358136,"E"
"G-7","HUR","TOT","PC_LF","M","2016-08",5.397076,"E"
"G-7","HUR","TOT","PC_LF","M","2016-09",5.439821,"E"
"G-7","HUR","TOT","PC_LF","M","2016-10",5.393968,"E"
"G-7","HUR","TOT","PC_LF","M","2016-11",5.336253,"E"
"G-7","HUR","TOT","PC_LF","M","2016-12",5.306555,"E"
"G-7","HUR","TOT","PC_LF","M","2017-01",5.248565,"E"
"G-7","HUR","TOT","PC_LF","M","2017-02",5.173815,"E"
"G-7","HUR","TOT","PC_LF","M","2017-03",5.070599,"E"
"G-7","HUR","TOT","PC_LF","M","2017-04",5.003259,"E"
"G-7","HUR","TOT","PC_LF","M","2017-05",5.052185,"E"
"G-7","HUR","TOT","PC_LF","M","2017-06",4.947952,"E"
"G-7","HUR","TOT","PC_LF","M","2017-07",4.944239,"E"
"G-7","HUR","TOT","PC_LF","M","2017-08",4.95783,"E"
"G-7","HUR","TOT","PC_LF","M","2017-09",4.87124,"E"
"G-7","HUR","TOT","PC_LF","M","2017-10",4.821824,"E"
"G-7","HUR","TOT","PC_LF","M","2017-11",4.802835,"E"
"G-7","HUR","TOT","PC_LF","M","2017-12",4.75049,"E"
"G-7","HUR","TOT","PC_LF","M","2018-01",4.653538,"E"
"G-7","HUR","TOT","PC_LF","M","2018-02",4.676939,"E"
"G-7","HUR","TOT","PC_LF","M","2018-03",4.64141,"E"
"G-7","HUR","TOT","PC_LF","M","2018-04",4.635435,"E"
"G-7","HUR","TOT","PC_LF","M","2018-05",4.467944,"E"
"G-7","HUR","TOT","PC_LF","M","2018-06",4.573353,"E"
"G-7","HUR","TOT","PC_LF","M","2018-07",4.479213,"E"
"G-7","HUR","TOT","PC_LF","M","2018-08",4.455245,"E"
"G-7","HUR","TOT","PC_LF","M","2018-09",4.404319,"E"
"G-7","HUR","TOT","PC_LF","M","2018-10",4.450372,"E"
"G-7","HUR","TOT","PC_LF","M","2018-11",4.426081,"E"
